state,county,year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
Oklahoma,Osage,2023,174,125,43,6,0,0,0,147,74,45,0,0,174,0,0
Oklahoma,Ottawa,2023,118,90,24,4,0,0,0,122,74,45,0,0,118,0,0
Oklahoma,Pittsburg,2023,241,162,74,5,0,0,0,119,67,45,0,0,128,113,0
Oklahoma,Pontotoc,2023,181,148,33,0,0,0,0,93,56,39,0,0,154,22,5
Oklahoma,Sequoyah,2023,205,158,47,0,0,0,0,84,61,41,0,2,77,126,0
Oklahoma,Tulsa,2023,244,131,98,13,2,0,0,197,90,49,1,0,151,85,7
Oregon,Baker,2023,210,205,5,0,0,0,0,62,34,20,0,0,0,210,0
Oregon,Clackamas,2023,211,195,16,0,0,0,0,97,48,29,0,0,93,118,0
Oregon,Columbia,2023,181,179,2,0,0,0,0,54,36,21,0,0,58,123,0
Oregon,Crook,2023,181,175,6,0,0,0,0,59,40,21,0,0,0,181,0
Oregon,Deschutes,2023,212,193,10,6,2,0,1,332,45,17,0,0,0,212,0
Oregon,Grant,2023,181,131,49,1,0,0,0,110,59,31,0,0,0,181,0
Oregon,Harney,2023,212,164,47,1,0,0,0,117,56,30,0,0,0,212,0
Oregon,Jackson,2023,212,182,30,0,0,0,0,76,54,34,0,0,65,147,0
Oregon,Jefferson,2023,181,163,18,0,0,0,0,77,48,19,0,0,0,181,0
Oregon,Josephine,2023,212,173,34,3,2,0,0,158,64,28,0,0,0,212,0
Oregon,Klamath,2023,211,173,38,0,0,0,0,80,56,23,0,0,0,211,0
Oregon,Lake,2023,181,166,15,0,0,0,0,95,43,16,0,0,0,179,2
Oregon,Lane,2023,273,201,59,6,7,0,0,192,72,38,0,0,99,174,0
Oregon,Linn,2023,212,199,13,0,0,0,0,84,44,20,0,0,0,212,0
Oregon,Marion,2023,181,160,19,2,0,0,0,124,52,30,0,0,63,118,0
Oregon,Multnomah,2023,182,162,20,0,0,0,0,77,51,34,1,3,126,52,0
Oregon,Umatilla,2023,212,186,26,0,0,0,0,87,54,35,0,0,98,114,0
Oregon,Union,2023,181,179,2,0,0,0,0,72,28,16,0,0,0,177,4
Oregon,Wallowa,2023,212,207,5,0,0,0,0,65,33,18,0,0,0,212,0
Oregon,Wasco,2023,105,104,1,0,0,0,0,61,28,17,0,0,0,105,0
Oregon,Washington,2023,212,196,15,1,0,0,0,106,47,31,0,5,130,77,0
Pennsylvania,Adams,2023,244,166,69,5,3,1,0,216,80,45,25,7,141,71,0
Pennsylvania,Allegheny,2023,182,79,90,11,1,1,0,212,93,54,1,0,65,116,0
Pennsylvania,Armstrong,2023,183,128,49,3,3,0,0,192,77,44,0,0,92,91,0
Pennsylvania,Beaver,2023,243,151,83,7,1,1,0,211,81,44,0,18,70,110,45
Pennsylvania,Berks,2023,182,111,62,4,3,2,0,263,77,47,0,0,94,88,0
Pennsylvania,Blair,2023,177,122,49,1,5,0,0,193,77,44,0,0,83,94,0
Pennsylvania,Bradford,2023,112,96,15,1,0,0,0,108,58,42,0,0,112,0,0
Pennsylvania,Bucks,2023,116,90,24,1,1,0,0,200,77,44,0,0,116,0,0
Pennsylvania,Cambria,2023,244,188,53,0,3,0,0,187,64,38,2,42,70,107,23
Pennsylvania,Centre,2023,234,173,53,3,5,0,0,187,76,44,0,22,158,54,0
Pennsylvania,Chester,2023,180,124,49,3,3,1,0,223,72,42,0,0,79,101,0
Pennsylvania,Cumberland,2023,183,127,49,3,4,0,0,199,67,39,0,0,0,183,0
Pennsylvania,Dauphin,2023,208,129,69,5,3,2,0,230,79,45,0,0,80,103,25
Pennsylvania,Delaware,2023,238,173,58,3,3,1,0,246,68,41,0,59,68,111,0
Pennsylvania,Elk,2023,211,191,20,0,0,0,0,100,50,40,0,0,211,0,0
Pennsylvania,Erie,2023,244,196,40,6,2,0,0,173,59,35,2,24,68,106,44
Pennsylvania,Fayette,2023,120,82,36,2,0,0,0,129,71,46,0,0,120,0,0
Pennsylvania,Franklin,2023,120,91,27,2,0,0,0,133,80,45,0,0,120,0,0
Pennsylvania,Greene,2023,120,82,36,2,0,0,0,108,77,47,0,0,120,0,0
Pennsylvania,Indiana,2023,183,136,40,4,3,0,0,197,72,43,0,0,73,110,0
Pennsylvania,Lackawanna,2023,244,197,39,3,4,1,0,268,60,38,1,62,93,75,13
Pennsylvania,Lancaster,2023,183,57,113,8,3,2,0,285,93,59,0,0,37,146,0
Pennsylvania,Lawrence,2023,96,85,10,1,0,0,0,119,54,41,0,0,96,0,0
Pennsylvania,Lebanon,2023,183,115,59,4,3,2,0,240,77,44,0,0,83,100,0
Pennsylvania,Lehigh,2023,182,133,42,2,4,1,0,293,63,41,0,0,75,107,0
Pennsylvania,Lycoming,2023,111,86,22,3,0,0,0,119,74,44,0,0,111,0,0
Pennsylvania,Mercer,2023,212,158,50,2,2,0,0,184,67,43,0,0,161,51,0
Pennsylvania,Monroe,2023,120,100,17,3,0,0,0,126,61,43,0,0,120,0,0
Pennsylvania,Montgomery,2023,183,133,45,0,3,2,0,260,65,41,0,0,78,105,0
Pennsylvania,Northampton,2023,228,166,55,2,4,0,1,309,64,41,0,48,92,88,0
Pennsylvania,Philadelphia,2023,182,83,91,3,3,2,0,290,82,52,1,5,65,111,0
Pennsylvania,Somerset,2023,212,181,31,0,0,0,0,93,58,41,0,0,212,0,0
Pennsylvania,Tioga,2023,120,99,21,0,0,0,0,100,74,44,0,0,120,0,0
Pennsylvania,Washington,2023,243,157,77,6,3,0,0,193,78,46,0,60,76,107,0
Pennsylvania,Westmoreland,2023,114,99,14,1,0,0,0,133,61,41,0,0,114,0,0
Pennsylvania,York,2023,242,178,56,4,3,1,0,231,68,42,0,65,95,82,0
Puerto Rico,Bayamon,2023,69,65,4,0,0,0,0,71,38,22,0,0,19,50,0
Puerto Rico,Caguas,2023,111,109,1,1,0,0,0,105,24,10,28,35,0,48,0
Puerto Rico,Catano,2023,111,94,17,0,0,0,0,97,55,35,0,0,0,71,40
Puerto Rico,Fajardo,2023,52,48,4,0,0,0,0,58,42,22,0,0,0,44,8
Puerto Rico,Guayama,2023,29,28,1,0,0,0,0,54,29,12,0,0,0,0,29
Puerto Rico,Guaynabo,2023,62,57,5,0,0,0,0,71,48,23,0,0,0,56,6
Puerto Rico,Mayagnez,2023,130,121,9,0,0,0,0,59,46,32,0,0,33,97,0
Puerto Rico,Ponce,2023,182,101,78,3,0,0,0,116,70,46,22,0,0,2,158
Rhode Island,Kent,2023,181,163,14,4,0,0,0,126,50,38,0,0,109,72,0
Rhode Island,Providence,2023,192,165,24,3,0,0,0,122,54,41,1,4,127,60,0
Rhode Island,Washington,2023,181,160,14,7,0,0,0,137,54,38,0,0,111,70,0
South Carolina,Aiken,2023,237,214,23,0,0,0,0,80,50,40,0,0,237,0,0
South Carolina,Anderson,2023,208,171,37,0,0,0,0,97,61,43,0,0,208,0,0
South Carolina,Berkeley,2023,242,229,11,2,0,0,0,105,49,38,0,0,242,0,0
South Carolina,Charleston,2023,273,213,60,0,0,0,0,92,60,39,0,30,93,148,2
South Carolina,Chesterfield,2023,243,184,58,1,0,0,0,134,64,41,0,0,122,121,0
South Carolina,Darlington,2023,203,170,33,0,0,0,0,93,58,43,0,0,203,0,0
South Carolina,Edgefield,2023,273,202,71,0,0,0,0,96,61,41,0,0,142,131,0
South Carolina,Florence,2023,243,179,63,1,0,0,0,104,60,39,0,0,0,243,0
South Carolina,Greenville,2023,273,163,108,2,0,0,0,126,69,47,0,2,155,116,0
South Carolina,Horry,2023,210,165,45,0,0,0,0,100,61,43,0,0,163,47,0
South Carolina,Lexington,2023,149,128,21,0,0,0,0,75,53,30,0,0,0,139,10
South Carolina,Richland,2023,244,169,71,4,0,0,0,123,66,45,1,0,140,103,0
South Carolina,Spartanburg,2023,243,149,89,5,0,0,0,136,71,46,0,0,121,122,0
South Carolina,York,2023,242,185,55,2,0,0,0,115,65,44,0,0,175,67,0
South Dakota,Brookings,2023,181,134,43,3,1,0,0,155,74,44,0,0,163,15,3
South Dakota,Brown,2023,181,161,17,2,1,0,0,162,52,23,0,0,0,144,37
South Dakota,Clay,2023,181,125,45,10,1,0,0,167,90,43,0,0,133,48,0
South Dakota,Codington,2023,179,120,49,9,1,0,0,160,87,44,0,0,138,34,7
South Dakota,Custer,2023,181,155,25,1,0,0,0,108,55,44,0,0,172,4,5
South Dakota,Hughes,2023,179,172,5,0,2,0,0,199,36,13,0,0,0,179,0
South Dakota,Jackson,2023,181,139,39,1,1,1,0,208,71,44,0,0,168,13,0
South Dakota,Meade,2023,180,152,27,1,0,0,0,101,54,42,0,0,177,0,3
South Dakota,Minnehaha,2023,181,113,44,22,2,0,0,173,108,47,0,2,160,19,0
South Dakota,Pennington,2023,181,132,46,2,1,0,0,166,69,35,0,9,0,80,92
Tennessee,Anderson,2023,117,95,21,1,0,0,0,105,64,44,0,0,117,0,0
Tennessee,Blount,2023,244,162,74,8,0,0,0,137,71,45,1,0,193,50,0
Tennessee,Claiborne,2023,210,183,25,2,0,0,0,105,51,40,0,0,210,0,0
Tennessee,Davidson,2023,182,104,75,3,0,0,0,133,74,47,1,13,74,94,0
Tennessee,DeKalb,2023,207,189,18,0,0,0,0,90,49,38,0,0,207,0,0
Tennessee,Dyer,2023,176,154,22,0,0,0,0,67,54,30,0,0,0,176,0
Tennessee,Hamilton,2023,273,181,89,3,0,0,0,137,70,45,0,0,141,132,0
Tennessee,Jefferson,2023,120,93,25,2,0,0,0,112,64,44,0,0,120,0,0
Tennessee,Knox,2023,273,180,89,4,0,0,0,149,64,45,0,0,113,160,0
Tennessee,Lawrence,2023,180,142,38,0,0,0,0,74,57,31,0,0,0,180,0
Tennessee,Loudon,2023,181,138,43,0,0,0,0,97,67,41,0,0,97,84,0
Tennessee,Madison,2023,175,140,35,0,0,0,0,72,57,32,0,0,0,175,0
Tennessee,Maury,2023,174,143,31,0,0,0,0,75,55,30,0,0,0,174,0
Tennessee,McMinn,2023,176,143,32,1,0,0,0,108,61,30,0,0,0,176,0
Tennessee,Montgomery,2023,176,151,25,0,0,0,0,72,55,29,0,0,0,176,0
Tennessee,Putnam,2023,172,143,28,1,0,0,0,109,54,29,0,0,0,172,0
Tennessee,Roane,2023,176,149,26,1,0,0,0,104,55,30,0,0,0,176,0
Tennessee,Sevier,2023,243,186,54,3,0,0,0,115,67,44,0,0,243,0,0
Tennessee,Shelby,2023,182,119,56,7,0,0,0,140,77,45,1,0,122,59,0
Tennessee,Sullivan,2023,181,137,43,1,0,0,0,118,64,42,0,0,102,79,0
Tennessee,Sumner,2023,181,133,43,5,0,0,0,133,67,42,0,0,104,77,0
Tennessee,Williamson,2023,121,85,34,2,0,0,0,122,74,45,0,0,121,0,0
Tennessee,Wilson,2023,122,94,24,4,0,0,0,126,67,43,0,0,122,0,0
Texas,Atascosa,2023,166,120,46,0,0,0,0,85,65,35,0,0,0,166,0
Texas,Bell,2023,181,133,48,0,0,0,0,93,68,44,0,0,147,34,0
Texas,Bexar,2023,182,108,72,1,0,1,0,279,78,46,1,1,108,72,0
Texas,Bowie,2023,137,99,37,1,0,0,0,107,57,39,0,0,0,137,0
Texas,Brazoria,2023,181,152,22,7,0,0,0,136,64,38,0,2,172,7,0
Texas,Brazos,2023,164,129,35,0,0,0,0,76,55,30,0,0,0,164,0
Texas,Brewster,2023,233,195,37,1,0,0,0,101,58,43,0,0,200,33,0
Texas,Cameron,2023,181,80,96,5,0,0,0,141,85,54,0,0,55,126,0
Texas,Collin,2023,172,139,30,3,0,0,0,126,67,40,0,0,172,0,0
Texas,Dallas,2023,182,106,70,5,1,0,0,172,74,47,1,9,81,85,6
Texas,Denton,2023,181,126,44,11,0,0,0,133,90,44,0,0,141,40,0
Texas,Ector,2023,210,186,24,0,0,0,0,82,52,26,0,0,0,210,0
Texas,El Paso,2023,182,52,122,7,1,0,0,154,85,60,1,9,70,101,1
Texas,Ellis,2023,166,141,25,0,0,0,0,93,58,36,0,19,147,0,0
Texas,Galveston,2023,178,113,57,8,0,0,0,133,67,47,0,1,99,78,0
Texas,Gregg,2023,181,160,21,0,0,0,0,93,61,35,0,1,180,0,0
Texas,Harris,2023,182,46,116,16,3,1,0,205,104,62,1,3,59,95,24
Texas,Harrison,2023,176,135,40,1,0,0,0,111,59,41,0,1,102,73,0
Texas,Hidalgo,2023,173,115,58,0,0,0,0,95,70,36,0,0,0,173,0
Texas,Hood,2023,178,156,21,1,0,0,0,105,58,38,0,0,178,0,0
Texas,Hunt,2023,181,170,10,1,0,0,0,119,48,37,0,7,174,0,0
Texas,Jefferson,2023,181,109,69,3,0,0,0,122,70,47,0,0,96,85,0
Texas,Johnson,2023,177,149,28,0,0,0,0,97,64,38,0,0,177,0,0
Texas,Karnes,2023,178,178,0,0,0,0,0,29,16,6,0,178,0,0,0
Texas,Kaufman,2023,181,131,47,2,1,0,0,157,63,43,0,0,139,42,0
Texas,Kleberg,2023,195,119,76,0,0,0,0,88,66,41,0,0,0,195,0
Texas,Lubbock,2023,212,198,13,0,1,0,0,158,45,19,0,0,0,212,0
Texas,Maverick,2023,172,130,41,1,0,0,0,101,62,28,0,0,0,172,0
Texas,McLennan,2023,182,106,75,1,0,0,0,114,71,45,1,0,89,92,0
Texas,Montgomery,2023,181,103,73,5,0,0,0,122,74,46,0,0,107,74,0
Texas,Navarro,2023,180,138,42,0,0,0,0,80,64,41,0,0,123,57,0
Texas,Nueces,2023,212,122,89,1,0,0,0,101,71,47,0,0,93,119,0
Texas,Orange,2023,181,140,40,1,0,0,0,101,60,40,0,1,112,68,0
Texas,Parker,2023,179,156,22,1,0,0,0,115,54,39,0,0,179,0,0
Texas,Polk,2023,207,195,12,0,0,0,0,90,49,37,0,0,207,0,0
Texas,Potter,2023,212,198,12,2,0,0,0,125,43,18,0,0,0,212,0
Texas,Randall,2023,211,151,59,1,0,0,0,112,74,46,0,0,211,0,0
Texas,Rockwall,2023,177,172,5,0,0,0,0,97,44,33,0,0,177,0,0
Texas,Smith,2023,181,152,27,2,0,0,0,119,61,39,0,3,178,0,0
Texas,Tarrant,2023,182,86,87,9,0,0,0,143,87,51,1,4,76,101,0
Texas,Travis,2023,182,101,78,3,0,0,0,122,72,48,1,0,82,99,0
Texas,Victoria,2023,205,201,4,0,0,0,0,71,44,31,0,0,205,0,0
Texas,Webb,2023,182,111,69,2,0,0,0,112,71,44,1,0,103,76,2
Texas,Wilson,2023,124,124,0,0,0,0,0,36,14,6,0,124,0,0,0
Utah,Box Elder,2023,176,155,21,0,0,0,0,67,51,41,0,34,142,0,0
Utah,Cache,2023,273,171,94,4,4,0,0,187,74,48,0,0,219,54,0
Utah,Carbon,2023,271,238,33,0,0,0,0,67,51,44,0,0,264,7,0
Utah,Davis,2023,273,154,106,12,1,0,0,151,84,49,0,24,223,24,2
Utah,Duchesne,2023,273,140,99,22,11,1,0,215,112,50,0,0,244,27,2
Utah,Grand,2023,139,61,78,0,0,0,0,80,71,51,0,0,136,3,0
Utah,Iron,2023,273,223,49,1,0,0,0,103,60,44,0,15,254,4,0
Utah,Salt Lake,2023,274,124,134,15,1,0,0,154,90,53,1,25,212,31,5
Utah,San Juan,2023,229,153,76,0,0,0,0,80,64,48,0,0,229,0,0
Utah,Tooele,2023,273,187,86,0,0,0,0,97,71,46,0,0,250,23,0
Utah,Uintah,2023,273,129,107,16,18,3,0,215,129,51,0,0,264,9,0
Utah,Utah,2023,273,163,110,0,0,0,0,97,74,48,0,1,230,41,1
Utah,Washington,2023,273,201,72,0,0,0,0,90,67,44,0,0,264,9,0
Utah,Weber,2023,273,157,110,6,0,0,0,141,80,49,0,17,233,23,0
Vermont,Bennington,2023,180,158,18,2,2,0,0,156,51,39,0,0,157,23,0
Vermont,Chittenden,2023,182,153,25,3,1,0,0,158,56,42,3,0,145,34,0
Vermont,Rutland,2023,181,155,26,0,0,0,0,94,56,39,2,0,130,49,0
Virginia,Albemarle,2023,180,139,37,1,3,0,0,164,68,42,0,0,89,91,0
Virginia,Arlington,2023,274,246,24,2,2,0,0,173,51,33,64,28,139,43,0
Virginia,Bristol City,2023,82,68,12,2,0,0,0,116,59,30,0,0,0,82,0
Virginia,Caroline,2023,121,106,15,0,0,0,0,97,54,43,0,0,121,0,0
Virginia,Carroll,2023,29,29,0,0,0,0,0,45,19,7,0,0,0,0,29
Virginia,Charles,2023,181,146,32,2,1,0,0,151,56,39,0,4,76,101,0
Virginia,Chesterfield,2023,169,151,17,1,0,0,0,139,51,41,0,0,115,54,0
Virginia,Fairfax,2023,274,225,41,5,3,0,0,198,63,36,93,13,90,78,0
Virginia,Fauquier,2023,121,104,15,2,0,0,0,115,54,43,0,0,121,0,0
Virginia,Frederick,2023,210,161,43,3,3,0,0,176,64,42,0,0,86,124,0
Virginia,Giles,2023,208,172,35,1,0,0,0,101,58,43,0,0,208,0,0
Virginia,Hampton City,2023,274,230,42,1,1,0,0,168,55,32,93,1,85,95,0
Virginia,Hanover,2023,122,107,14,1,0,0,0,101,54,42,0,0,122,0,0
Virginia,Henrico,2023,272,225,43,3,1,0,0,157,55,38,61,2,108,101,0
Virginia,Hopewell City,2023,32,32,0,0,0,0,0,50,10,7,0,0,0,0,32
Virginia,Loudoun,2023,209,179,26,2,2,0,0,162,60,38,0,10,162,37,0
Virginia,Lynchburg City,2023,90,76,12,2,0,0,0,135,52,26,0,0,0,90,0
Virginia,Madison,2023,212,177,30,3,2,0,0,156,64,44,0,0,202,10,0
Virginia,Norfolk City,2023,273,260,13,0,0,0,0,96,37,13,63,136,0,72,2
Virginia,Prince Edward,2023,210,201,9,0,0,0,0,74,45,37,0,0,210,0,0
Virginia,Prince William,2023,181,158,20,3,0,0,0,129,54,39,0,4,177,0,0
Virginia,Richmond City,2023,272,229,39,1,3,0,0,156,56,32,60,48,0,164,0
Virginia,Roanoke,2023,274,231,40,2,1,0,0,156,58,30,93,5,84,92,0
Virginia,Rockbridge,2023,122,112,10,0,0,0,0,80,49,42,0,0,122,0,0
Virginia,Rockingham,2023,212,186,24,1,1,0,0,163,55,37,0,54,114,44,0
Virginia,Salem City,2023,91,76,14,1,0,0,0,146,56,28,0,0,0,91,0
Virginia,Stafford,2023,186,167,17,1,1,0,0,169,51,39,0,0,181,0,5
Virginia,Suffolk City,2023,122,109,12,1,0,0,0,115,51,42,0,0,122,0,0
Virginia,Virginia Beach City,2023,180,153,26,0,1,0,0,163,56,30,0,0,0,180,0
Virginia,Wythe,2023,121,104,17,0,0,0,0,87,54,44,0,0,121,0,0
Washington,Adams,2023,181,177,4,0,0,0,0,73,23,12,0,0,0,181,0
Washington,Asotin,2023,175,136,38,1,0,0,0,108,60,34,0,0,0,175,0
Washington,Benton,2023,181,158,22,1,0,0,0,116,54,34,0,0,66,97,18
Washington,Chelan,2023,181,175,6,0,0,0,0,75,35,22,0,0,0,181,0
Washington,Clallam,2023,181,175,6,0,0,0,0,56,45,37,0,0,151,30,0
Washington,Clark,2023,181,164,17,0,0,0,0,87,50,30,0,0,66,115,0
Washington,Columbia,2023,212,202,10,0,0,0,0,68,48,39,0,0,190,22,0
Washington,Cowlitz,2023,181,178,3,0,0,0,0,58,28,11,0,0,0,181,0
Washington,Franklin,2023,156,154,2,0,0,0,0,71,29,16,0,0,0,156,0
Washington,Garfield,2023,181,180,1,0,0,0,0,57,16,7,0,0,0,181,0
Washington,Grant,2023,181,176,5,0,0,0,0,88,34,20,0,0,0,181,0
Washington,Grays Harbor,2023,181,181,0,0,0,0,0,40,28,15,0,0,0,181,0
Washington,Jefferson,2023,175,175,0,0,0,0,0,44,23,15,0,0,0,175,0
Washington,King,2023,182,157,24,1,0,0,0,112,52,38,1,15,88,78,0
Washington,Kitsap,2023,170,168,2,0,0,0,0,56,30,15,0,0,0,170,0
Washington,Kittitas,2023,181,165,15,1,0,0,0,106,49,18,0,0,0,181,0
Washington,Lewis,2023,177,172,5,0,0,0,0,60,35,17,0,0,0,177,0
Washington,Mason,2023,179,176,3,0,0,0,0,60,30,15,0,0,0,179,0
Washington,Okanogan,2023,181,131,50,0,0,0,0,83,62,31,0,0,0,181,0
Washington,Pierce,2023,181,162,19,0,0,0,0,73,53,41,0,2,148,31,0
Washington,Skagit,2023,181,181,0,0,0,0,0,46,38,27,0,0,72,109,0
Washington,Snohomish,2023,181,160,21,0,0,0,0,73,52,28,0,0,0,181,0
Washington,Spokane,2023,181,157,24,0,0,0,0,80,53,33,0,0,73,102,6
Washington,Stevens,2023,181,139,42,0,0,0,0,88,64,30,0,0,0,153,28
Washington,Thurston,2023,174,171,3,0,0,0,0,58,41,23,0,0,71,103,0
Washington,Walla Walla,2023,181,171,9,1,0,0,0,119,40,18,0,0,0,92,89
Washington,Whatcom,2023,181,179,2,0,0,0,0,77,39,28,0,0,87,94,0
Washington,Whitman,2023,181,176,5,0,0,0,0,78,28,13,0,0,0,181,0
Washington,Yakima,2023,181,137,44,0,0,0,0,87,64,32,0,0,0,175,6
West Virginia,Berkeley,2023,138,105,28,5,0,0,0,135,71,44,0,0,116,22,0
West Virginia,Brooke,2023,181,166,13,1,1,0,0,175,45,19,0,0,0,59,122
West Virginia,Cabell,2023,140,111,28,1,0,0,0,144,61,42,0,0,111,29,0
West Virginia,Greenbrier,2023,119,105,14,0,0,0,0,87,51,43,0,0,119,0,0
West Virginia,Hancock,2023,181,129,47,4,1,0,0,173,71,41,0,0,103,27,51
West Virginia,Harrison,2023,53,43,9,0,1,0,0,162,60,29,0,0,0,53,0
West Virginia,Kanawha,2023,178,152,25,0,1,0,0,152,60,40,1,0,100,77,0
West Virginia,Marion,2023,59,50,8,0,1,0,0,165,58,31,0,0,0,59,0
West Virginia,Marshall,2023,180,112,66,0,2,0,0,194,70,44,0,0,0,180,0
West Virginia,Monongalia,2023,139,110,28,0,1,0,0,164,67,44,0,0,115,24,0
West Virginia,Ohio,2023,140,107,30,2,1,0,0,175,74,44,0,0,113,27,0
West Virginia,Tucker,2023,210,187,23,0,0,0,0,84,54,41,0,0,210,0,0
West Virginia,Wood,2023,140,111,26,2,1,0,0,162,67,43,0,0,112,28,0
Wisconsin,Ashland,2023,181,149,27,5,0,0,0,115,70,42,0,0,145,36,0
Wisconsin,Brown,2023,181,121,48,7,5,0,0,171,85,41,0,0,68,113,0
Wisconsin,Columbia,2023,96,50,28,16,2,0,0,159,115,50,0,0,96,0,0
Wisconsin,Dane,2023,181,102,58,18,2,1,0,243,105,48,0,0,70,111,0
Wisconsin,Dodge,2023,182,116,49,13,3,1,0,203,97,44,1,0,128,53,0
Wisconsin,Door,2023,96,64,25,6,1,0,0,159,100,45,0,0,96,0,0
Wisconsin,Eau Claire,2023,181,112,54,10,5,0,0,161,93,45,0,0,72,109,0
Wisconsin,Fond du Lac,2023,96,64,28,4,0,0,0,122,84,44,0,0,96,0,0
Wisconsin,Forest,2023,179,135,34,7,3,0,0,171,84,42,0,0,125,54,0
Wisconsin,Grant,2023,181,115,61,2,3,0,0,198,71,40,0,0,0,181,0
Wisconsin,Jackson,2023,181,145,31,3,2,0,0,156,62,28,0,0,0,181,0
Wisconsin,Jefferson,2023,96,52,30,14,0,0,0,140,105,49,0,0,96,0,0
Wisconsin,Kenosha,2023,182,111,53,15,3,0,0,190,100,45,1,0,98,83,0
Wisconsin,Kewaunee,2023,96,57,33,5,1,0,0,172,97,46,0,0,96,0,0
Wisconsin,La Crosse,2023,168,98,60,5,5,0,0,173,91,45,0,0,76,92,0
Wisconsin,Manitowoc,2023,96,69,26,1,0,0,0,133,80,44,0,0,96,0,0
Wisconsin,Marathon,2023,96,59,28,8,1,0,0,166,100,46,0,0,96,0,0
Wisconsin,Milwaukee,2023,182,96,71,12,2,1,0,225,97,49,1,9,62,108,2
Wisconsin,Monroe,2023,181,148,28,3,2,0,0,167,61,30,0,0,0,181,0
Wisconsin,Outagamie,2023,181,114,55,7,5,0,0,177,91,43,0,0,66,115,0
Wisconsin,Ozaukee,2023,181,121,48,9,3,0,0,192,93,44,0,0,81,100,0
Wisconsin,Racine,2023,96,56,28,11,1,0,0,151,108,47,0,0,96,0,0
Wisconsin,Rock,2023,96,43,32,19,2,0,0,177,126,54,0,0,96,0,0
Wisconsin,Sauk,2023,181,116,45,15,4,1,0,246,101,44,0,0,77,104,0
Wisconsin,Sheboygan,2023,96,56,27,12,1,0,0,182,112,49,0,0,96,0,0
Wisconsin,Taylor,2023,211,151,50,5,5,0,0,164,80,42,0,0,148,63,0
Wisconsin,Vilas,2023,172,132,29,9,2,0,0,164,90,37,0,0,70,102,0
Wisconsin,Walworth,2023,96,51,29,16,0,0,0,143,122,49,0,0,96,0,0
Wisconsin,Waukesha,2023,181,105,56,17,2,1,0,245,101,47,0,0,70,111,0
Wyoming,Albany,2023,212,103,107,2,0,0,0,132,74,51,0,0,184,3,25
Wyoming,Big Horn,2023,177,153,24,0,0,0,0,77,51,43,0,0,177,0,0
Wyoming,Campbell,2023,181,138,40,3,0,0,0,146,61,44,0,0,142,7,32
Wyoming,Carbon,2023,181,181,0,0,0,0,0,31,15,6,0,181,0,0,0
Wyoming,Converse,2023,182,162,20,0,0,0,0,99,54,44,1,1,158,0,22
Wyoming,Fremont,2023,181,82,96,3,0,0,0,110,67,51,0,0,142,39,0
Wyoming,Johnson,2023,180,168,12,0,0,0,0,64,49,43,0,0,172,0,8
Wyoming,Laramie,2023,182,131,46,4,1,0,0,155,64,46,1,1,168,6,6
Wyoming,Lincoln,2023,181,126,55,0,0,0,0,97,64,47,0,7,168,2,4
Wyoming,Natrona,2023,181,166,14,1,0,0,0,102,50,44,0,4,171,6,0
Wyoming,Park,2023,212,208,4,0,0,0,0,98,24,11,0,0,0,212,0
Wyoming,Platte,2023,181,162,17,0,2,0,0,191,59,13,0,0,0,0,181
Wyoming,Sheridan,2023,181,143,36,2,0,0,0,118,55,44,0,0,133,47,1
Wyoming,Sublette,2023,211,92,113,6,0,0,0,122,84,54,0,0,209,2,0
Wyoming,Sweetwater,2023,212,125,78,8,0,1,0,211,87,49,0,0,170,33,9
Wyoming,Teton,2023,244,203,41,0,0,0,0,74,54,46,1,0,240,3,0
Wyoming,Uinta,2023,181,181,0,0,0,0,0,32,12,6,0,0,0,0,181
Wyoming,Weston,2023,181,154,27,0,0,0,0,90,58,44,0,0,181,0,0
Alabama,Baldwin,2018,270,245,25,0,0,0,0,97,50,35,0,0,214,56,0
Alabama,Clay,2018,110,103,7,0,0,0,0,64,45,27,0,0,0,110,0
Alabama,Colbert,2018,277,251,26,0,0,0,0,93,50,35,0,0,209,68,0
Alabama,DeKalb,2018,350,316,34,0,0,0,0,84,50,35,0,0,317,33,0
Alabama,Elmore,2018,222,203,19,0,0,0,0,71,49,33,0,0,222,0,0
Alabama,Etowah,2018,324,231,92,0,1,0,0,153,61,41,0,0,179,145,0
Alabama,Houston,2018,277,249,28,0,0,0,0,80,51,35,0,0,211,66,0
Alabama,Jefferson,2018,365,191,170,3,1,0,0,156,73,50,0,2,120,239,4
Alabama,Lawrence,2018,118,112,6,0,0,0,0,61,45,23,0,0,0,118,0
Alabama,Madison,2018,365,275,89,1,0,0,0,115,58,41,0,0,130,234,1
Alabama,Mobile,2018,359,284,74,1,0,0,0,105,57,38,0,0,150,209,0
Alabama,Montgomery,2018,324,149,175,0,0,0,0,93,66,52,0,0,43,281,0
Alabama,Morgan,2018,364,304,60,0,0,0,0,100,54,37,0,0,176,188,0
Alabama,Russell,2018,364,277,87,0,0,0,0,99,61,39,0,0,115,249,0
Alabama,Shelby,2018,242,217,24,1,0,0,0,112,51,38,0,0,242,0,0
